@relation MC2
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 string
@data
1.0,19.0,1.0,0.0,0.0,36.0,10.0,0.23,18.0,2.0,3.0,0.3,40.0,4.0,0.33,43.0,2.0,9.0,0.9,41.82,26.68,29766.87,0.37,202.0,0.04,1653.71,1115.76,0.4,9.0,18.0,32.0,0.22,83.0,119.0,28.0,18.0,46.0,0.0,43.0,'N'
6.0,5.0,1.0,4.0,5.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,11.0,1.0,0.0,11.0,2.0,3.0,1.0,24.87,11.46,3265.45,0.09,63.0,0.09,181.41,284.98,0.33,2.0,4.0,10.0,0.1,25.0,38.0,12.0,11.0,29.0,45.0,15.0,'N'
19.0,19.0,4.0,1.0,12.0,36.0,10.0,0.2,18.0,2.0,7.0,0.7,45.0,7.0,0.67,48.0,0.0,9.0,0.9,30.16,26.1,20545.64,0.26,150.0,0.04,1141.42,787.19,0.7,9.0,18.0,37.0,0.12,58.0,92.0,20.0,18.0,82.0,21.31,49.0,'Y'
26.0,31.0,7.0,9.0,21.0,60.0,16.0,0.18,30.0,2.0,2.0,0.13,83.0,1.0,0.0,78.0,0.0,7.0,0.44,85.18,35.77,109011.28,1.02,478.0,0.03,6056.18,3047.27,0.06,15.0,30.0,69.0,0.12,241.0,237.0,64.0,19.0,136.0,27.78,87.0,'Y'
5.0,5.0,1.0,0.0,5.0,8.0,3.0,0.17,4.0,2.0,1.0,0.33,12.0,1.0,0.0,18.0,0.0,3.0,1.0,28.04,18.38,9467.23,0.17,105.0,0.05,525.96,515.22,0.33,2.0,4.0,11.0,0.1,42.0,63.0,16.0,14.0,30.0,21.74,18.0,'N'
1.0,21.0,4.0,0.0,0.0,36.0,11.0,0.39,16.0,2.25,7.0,0.64,40.0,9.0,0.8,28.0,1.0,11.0,1.0,22.35,34.53,26650.95,0.26,153.0,0.03,1480.61,771.79,0.82,10.0,18.0,31.0,0.35,65.0,88.0,16.0,17.0,31.0,0.0,28.0,'N'
10.0,13.0,5.0,6.0,10.0,22.0,7.0,0.12,10.0,2.2,1.0,0.14,48.0,5.0,0.67,51.0,0.0,5.0,0.71,92.21,26.26,63590.46,0.81,373.0,0.04,3532.8,2421.46,0.71,6.0,11.0,43.0,0.09,153.0,220.0,67.0,23.0,79.0,23.88,57.0,'Y'
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.75,4.0,2.0,1.0,0.33,9.0,1.0,0.0,4.0,1.0,3.0,1.0,8.14,8.17,542.58,0.02,20.0,0.12,30.14,66.44,0.33,2.0,4.0,8.0,0.5,7.0,13.0,3.0,7.0,6.0,0.0,4.0,'N'
9.0,17.0,1.0,0.0,10.0,32.0,9.0,0.21,16.0,2.0,2.0,0.22,38.0,6.0,0.63,42.0,0.0,9.0,1.0,11.27,102.9,119290.11,0.39,234.0,0.01,6627.23,1159.28,0.67,8.0,16.0,31.0,0.14,98.0,136.0,10.0,21.0,63.0,19.23,42.0,'Y'
5.0,5.0,1.0,0.0,6.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,11.0,3.0,1.0,12.0,1.0,3.0,1.0,28.47,8.75,2179.83,0.08,53.0,0.11,121.1,249.12,1.0,2.0,4.0,10.0,0.09,15.0,38.0,12.0,14.0,32.0,33.33,12.0,'Y'
6.0,13.0,4.0,4.0,4.0,24.0,7.0,0.15,12.0,2.0,3.0,0.43,37.0,1.0,0.0,43.0,1.0,1.0,0.14,43.96,48.0,101286.83,0.7,372.0,0.02,5627.05,2110.14,0.14,6.0,12.0,32.0,0.12,176.0,196.0,33.0,18.0,59.0,15.69,47.0,'N'
62.0,9.0,6.0,19.0,50.0,16.0,5.0,0.08,8.0,2.0,2.0,0.4,24.0,1.0,0.0,42.0,0.0,2.0,0.4,46.62,31.57,46467.35,0.49,268.0,0.03,2581.52,1471.82,0.2,4.0,8.0,21.0,0.03,104.0,164.0,28.0,17.0,175.0,62.16,61.0,'Y'
12.0,7.0,0.0,0.0,16.0,12.0,4.0,0.1,6.0,2.0,1.0,0.25,16.0,1.0,0.0,39.0,2.0,4.0,1.0,18.17,33.73,20674.45,0.2,132.0,0.03,1148.58,612.99,0.25,3.0,6.0,14.0,0.06,53.0,79.0,11.0,14.0,69.0,29.09,39.0,'N'
11.0,15.0,3.0,8.0,21.0,28.0,8.0,0.14,14.0,2.0,5.0,0.63,41.0,1.0,0.0,49.0,1.0,2.0,0.25,29.04,65.22,123506.5,0.63,349.0,0.02,6861.47,1893.77,0.13,7.0,14.0,35.0,0.09,150.0,199.0,23.0,20.0,91.0,37.18,57.0,'Y'
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.44,6.0,2.0,2.0,0.5,16.0,1.0,0.0,9.0,1.0,2.0,0.5,9.94,20.43,4149.67,0.07,47.0,0.05,230.54,203.13,0.25,3.0,6.0,14.0,0.33,22.0,25.0,7.0,13.0,12.0,0.0,9.0,'N'
13.0,58.0,8.0,15.0,12.0,80.0,32.0,0.24,30.0,2.67,21.0,0.66,105.0,20.0,0.61,120.0,0.0,27.0,0.84,49.52,51.79,132801.57,0.85,408.0,0.02,7377.86,2564.44,0.63,25.0,40.0,75.0,0.2,175.0,233.0,49.0,29.0,162.0,18.37,135.0,'Y'
50.0,89.0,8.0,12.0,75.0,156.0,45.0,0.21,68.0,2.29,15.0,0.33,181.0,30.0,0.66,205.0,0.0,43.0,0.96,106.02,67.9,488861.64,2.4,1037.0,0.01,27158.98,7199.39,0.67,44.0,78.0,138.0,0.13,421.0,616.0,93.0,30.0,344.0,29.79,217.0,'Y'
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,1.0,0.33,10.0,1.0,0.0,6.0,1.0,1.0,0.33,10.29,11.92,1461.27,0.04,30.0,0.08,81.18,122.62,0.33,2.0,4.0,9.0,0.33,13.0,17.0,6.0,11.0,9.0,0.0,6.0,'N'
1.0,3.0,0.0,0.0,1.0,4.0,2.0,0.67,2.0,2.0,1.0,0.5,6.0,1.0,0.0,3.0,2.0,2.0,1.0,8.3,6.0,298.97,0.02,15.0,0.17,16.61,49.83,0.5,1.0,2.0,6.0,0.29,8.0,7.0,4.0,6.0,7.0,25.0,3.0,'N'
