@relation MC2
@attribute attr0 real
@attribute attr1 real
@attribute attr2 real
@attribute attr3 real
@attribute attr4 real
@attribute attr5 real
@attribute attr6 real
@attribute attr7 real
@attribute attr8 real
@attribute attr9 real
@attribute attr10 real
@attribute attr11 real
@attribute attr12 real
@attribute attr13 real
@attribute attr14 real
@attribute attr15 real
@attribute attr16 real
@attribute attr17 real
@attribute attr18 real
@attribute attr19 real
@attribute attr20 real
@attribute attr21 real
@attribute attr22 real
@attribute attr23 real
@attribute attr24 real
@attribute attr25 real
@attribute attr26 real
@attribute attr27 real
@attribute attr28 real
@attribute attr29 real
@attribute attr30 real
@attribute attr31 real
@attribute attr32 real
@attribute attr33 real
@attribute attr34 real
@attribute attr35 real
@attribute attr36 real
@attribute attr37 real
@attribute attr38 real
@attribute attr39 string
@data
1.0,19.0,1.0,0.0,0.0,36.0,10.0,0.23,18.0,2.0,3.0,0.3,40.0,4.0,0.33,43.0,2.0,9.0,0.9,41.82,26.68,29766.87,0.37,202.0,0.04,1653.71,1115.76,0.4,9.0,18.0,32.0,0.22,83.0,119.0,28.0,18.0,46.0,0.0,43.0,'N'
6.0,5.0,1.0,4.0,5.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,11.0,1.0,0.0,11.0,2.0,3.0,1.0,24.87,11.46,3265.45,0.09,63.0,0.09,181.41,284.98,0.33,2.0,4.0,10.0,0.1,25.0,38.0,12.0,11.0,29.0,45.0,15.0,'N'
19.0,19.0,4.0,1.0,12.0,36.0,10.0,0.2,18.0,2.0,7.0,0.7,45.0,7.0,0.67,48.0,0.0,9.0,0.9,30.16,26.1,20545.64,0.26,150.0,0.04,1141.42,787.19,0.7,9.0,18.0,37.0,0.12,58.0,92.0,20.0,18.0,82.0,21.31,49.0,'Y'
26.0,31.0,7.0,9.0,21.0,60.0,16.0,0.18,30.0,2.0,2.0,0.13,83.0,1.0,0.0,78.0,0.0,7.0,0.44,85.18,35.77,109011.28,1.02,478.0,0.03,6056.18,3047.27,0.06,15.0,30.0,69.0,0.12,241.0,237.0,64.0,19.0,136.0,27.78,87.0,'Y'
5.0,5.0,1.0,0.0,5.0,8.0,3.0,0.17,4.0,2.0,1.0,0.33,12.0,1.0,0.0,18.0,0.0,3.0,1.0,28.04,18.38,9467.23,0.17,105.0,0.05,525.96,515.22,0.33,2.0,4.0,11.0,0.1,42.0,63.0,16.0,14.0,30.0,21.74,18.0,'N'
1.0,21.0,4.0,0.0,0.0,36.0,11.0,0.39,16.0,2.25,7.0,0.64,40.0,9.0,0.8,28.0,1.0,11.0,1.0,22.35,34.53,26650.95,0.26,153.0,0.03,1480.61,771.79,0.82,10.0,18.0,31.0,0.35,65.0,88.0,16.0,17.0,31.0,0.0,28.0,'N'
10.0,13.0,5.0,6.0,10.0,22.0,7.0,0.12,10.0,2.2,1.0,0.14,48.0,5.0,0.67,51.0,0.0,5.0,0.71,92.21,26.26,63590.46,0.81,373.0,0.04,3532.8,2421.46,0.71,6.0,11.0,43.0,0.09,153.0,220.0,67.0,23.0,79.0,23.88,57.0,'Y'
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.75,4.0,2.0,1.0,0.33,9.0,1.0,0.0,4.0,1.0,3.0,1.0,8.14,8.17,542.58,0.02,20.0,0.12,30.14,66.44,0.33,2.0,4.0,8.0,0.5,7.0,13.0,3.0,7.0,6.0,0.0,4.0,'N'
9.0,17.0,1.0,0.0,10.0,32.0,9.0,0.21,16.0,2.0,2.0,0.22,38.0,6.0,0.63,42.0,0.0,9.0,1.0,11.27,102.9,119290.11,0.39,234.0,0.01,6627.23,1159.28,0.67,8.0,16.0,31.0,0.14,98.0,136.0,10.0,21.0,63.0,19.23,42.0,'Y'
5.0,5.0,1.0,0.0,6.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,11.0,3.0,1.0,12.0,1.0,3.0,1.0,28.47,8.75,2179.83,0.08,53.0,0.11,121.1,249.12,1.0,2.0,4.0,10.0,0.09,15.0,38.0,12.0,14.0,32.0,33.33,12.0,'Y'
6.0,13.0,4.0,4.0,4.0,24.0,7.0,0.15,12.0,2.0,3.0,0.43,37.0,1.0,0.0,43.0,1.0,1.0,0.14,43.96,48.0,101286.83,0.7,372.0,0.02,5627.05,2110.14,0.14,6.0,12.0,32.0,0.12,176.0,196.0,33.0,18.0,59.0,15.69,47.0,'N'
62.0,9.0,6.0,19.0,50.0,16.0,5.0,0.08,8.0,2.0,2.0,0.4,24.0,1.0,0.0,42.0,0.0,2.0,0.4,46.62,31.57,46467.35,0.49,268.0,0.03,2581.52,1471.82,0.2,4.0,8.0,21.0,0.03,104.0,164.0,28.0,17.0,175.0,62.16,61.0,'Y'
12.0,7.0,0.0,0.0,16.0,12.0,4.0,0.1,6.0,2.0,1.0,0.25,16.0,1.0,0.0,39.0,2.0,4.0,1.0,18.17,33.73,20674.45,0.2,132.0,0.03,1148.58,612.99,0.25,3.0,6.0,14.0,0.06,53.0,79.0,11.0,14.0,69.0,29.09,39.0,'N'
11.0,15.0,3.0,8.0,21.0,28.0,8.0,0.14,14.0,2.0,5.0,0.63,41.0,1.0,0.0,49.0,1.0,2.0,0.25,29.04,65.22,123506.5,0.63,349.0,0.02,6861.47,1893.77,0.13,7.0,14.0,35.0,0.09,150.0,199.0,23.0,20.0,91.0,37.18,57.0,'Y'
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.44,6.0,2.0,2.0,0.5,16.0,1.0,0.0,9.0,1.0,2.0,0.5,9.94,20.43,4149.67,0.07,47.0,0.05,230.54,203.13,0.25,3.0,6.0,14.0,0.33,22.0,25.0,7.0,13.0,12.0,0.0,9.0,'N'
13.0,58.0,8.0,15.0,12.0,80.0,32.0,0.24,30.0,2.67,21.0,0.66,105.0,20.0,0.61,120.0,0.0,27.0,0.84,49.52,51.79,132801.57,0.85,408.0,0.02,7377.86,2564.44,0.63,25.0,40.0,75.0,0.2,175.0,233.0,49.0,29.0,162.0,18.37,135.0,'Y'
50.0,89.0,8.0,12.0,75.0,156.0,45.0,0.21,68.0,2.29,15.0,0.33,181.0,30.0,0.66,205.0,0.0,43.0,0.96,106.02,67.9,488861.64,2.4,1037.0,0.01,27158.98,7199.39,0.67,44.0,78.0,138.0,0.13,421.0,616.0,93.0,30.0,344.0,29.79,217.0,'Y'
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,1.0,0.33,10.0,1.0,0.0,6.0,1.0,1.0,0.33,10.29,11.92,1461.27,0.04,30.0,0.08,81.18,122.62,0.33,2.0,4.0,9.0,0.33,13.0,17.0,6.0,11.0,9.0,0.0,6.0,'N'
1.0,3.0,0.0,0.0,1.0,4.0,2.0,0.67,2.0,2.0,1.0,0.5,6.0,1.0,0.0,3.0,2.0,2.0,1.0,8.3,6.0,298.97,0.02,15.0,0.17,16.61,49.83,0.5,1.0,2.0,6.0,0.29,8.0,7.0,4.0,6.0,7.0,25.0,3.0,'N'
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.67,2.0,2.0,1.0,0.5,5.0,1.0,0.0,3.0,2.0,2.0,1.0,6.18,5.0,154.4,0.01,11.0,0.2,8.58,30.88,0.5,1.0,2.0,5.0,0.4,4.0,7.0,2.0,5.0,5.0,0.0,3.0,'N'
67.0,59.0,3.0,3.0,85.0,104.0,30.0,0.24,46.0,2.26,8.0,0.27,112.0,23.0,0.76,121.0,0.0,29.0,0.97,37.4,107.21,429807.51,1.34,676.0,0.01,23878.2,4009.18,0.77,29.0,52.0,84.0,0.11,270.0,406.0,34.0,27.0,278.0,42.11,124.0,'Y'
6.0,7.0,0.0,0.0,6.0,12.0,4.0,0.27,6.0,2.0,1.0,0.25,14.0,4.0,1.0,15.0,2.0,4.0,1.0,24.1,11.69,3294.46,0.09,58.0,0.09,183.03,281.76,1.0,3.0,6.0,12.0,0.14,19.0,39.0,13.0,16.0,29.0,28.57,15.0,'Y'
5.0,5.0,2.0,0.0,4.0,8.0,3.0,0.43,4.0,2.0,2.0,0.67,13.0,1.0,0.0,7.0,2.0,3.0,1.0,20.57,8.17,1372.0,0.06,42.0,0.12,76.22,168.0,0.33,2.0,4.0,12.0,0.18,21.0,21.0,9.0,7.0,17.0,36.36,7.0,'Y'
24.0,12.0,0.0,2.0,28.0,16.0,7.0,0.15,8.0,2.0,1.0,0.14,19.0,1.0,0.0,46.0,0.0,5.0,0.71,28.27,37.3,39335.04,0.35,192.0,0.03,2185.28,1054.44,0.14,4.0,8.0,14.0,0.06,78.0,114.0,23.0,22.0,116.0,39.47,48.0,'N'
4.0,13.0,3.0,0.0,3.0,24.0,7.0,0.2,12.0,2.0,7.0,1.0,33.0,6.0,0.83,35.0,2.0,7.0,1.0,34.45,12.83,5673.31,0.15,91.0,0.08,315.18,442.08,0.86,6.0,12.0,28.0,0.16,42.0,49.0,18.0,11.0,44.0,7.89,35.0,'N'
12.0,11.0,3.0,0.0,15.0,20.0,6.0,0.26,10.0,2.0,2.0,0.33,25.0,3.0,0.4,23.0,0.0,3.0,0.5,31.56,17.2,9336.88,0.18,105.0,0.06,518.72,542.84,0.5,5.0,10.0,21.0,0.12,43.0,62.0,20.0,16.0,52.0,39.47,23.0,'N'
16.0,13.0,3.0,11.0,18.0,24.0,7.0,0.11,12.0,2.0,2.0,0.29,35.0,1.0,0.0,53.0,0.0,5.0,0.71,104.87,24.88,64889.48,0.87,407.0,0.04,3604.97,2608.62,0.14,6.0,12.0,30.0,0.07,199.0,208.0,68.0,17.0,100.0,35.37,64.0,'N'
5.0,15.0,0.0,0.0,5.0,26.0,8.0,0.2,12.0,2.17,1.0,0.13,25.0,5.0,0.57,41.0,1.0,8.0,1.0,15.49,65.83,67150.0,0.34,204.0,0.02,3730.56,1020.0,0.63,7.0,13.0,19.0,0.15,79.0,125.0,12.0,20.0,53.0,10.87,41.0,'N'
6.0,15.0,0.0,0.0,7.0,28.0,8.0,0.33,14.0,2.0,1.0,0.13,31.0,3.0,0.29,24.0,1.0,8.0,1.0,20.68,26.5,14523.02,0.18,114.0,0.04,806.83,548.04,0.38,7.0,14.0,25.0,0.21,53.0,61.0,14.0,14.0,39.0,22.58,24.0,'N'
29.0,69.0,0.0,0.0,37.0,112.0,35.0,0.21,44.0,2.55,1.0,0.03,113.0,26.0,0.74,163.0,0.0,25.0,0.71,50.5,87.12,383277.96,1.47,751.0,0.01,21293.22,4399.34,0.74,34.0,56.0,80.0,0.15,307.0,444.0,37.0,21.0,231.0,18.5,163.0,'N'
8.0,11.0,2.0,0.0,6.0,20.0,6.0,0.32,10.0,2.0,2.0,0.33,31.0,1.0,0.0,19.0,1.0,6.0,1.0,34.67,15.0,7800.0,0.17,104.0,0.07,433.33,520.0,0.17,5.0,10.0,27.0,0.17,50.0,54.0,20.0,12.0,35.0,24.0,19.0,'Y'
9.0,3.0,2.0,0.0,6.0,4.0,2.0,0.07,2.0,2.0,1.0,0.5,9.0,1.0,0.0,30.0,4.0,1.0,0.5,57.3,10.61,6447.25,0.2,115.0,0.09,358.18,607.82,0.5,1.0,2.0,9.0,0.04,54.0,61.0,28.0,11.0,47.0,16.67,30.0,'Y'
5.0,3.0,0.0,0.0,3.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,2.0,1.0,26.67,4.2,470.4,0.04,28.0,0.24,26.13,112.0,0.5,1.0,2.0,6.0,0.12,14.0,14.0,10.0,6.0,17.0,30.0,7.0,'N'
1.0,19.0,1.0,0.0,0.0,36.0,10.0,0.36,18.0,2.0,4.0,0.4,41.0,1.0,0.0,28.0,2.0,4.0,0.4,14.36,37.09,19752.67,0.18,112.0,0.03,1097.37,532.55,0.1,9.0,18.0,33.0,0.32,51.0,61.0,11.0,16.0,31.0,0.0,28.0,'N'
6.0,9.0,2.0,6.0,4.0,4.0,7.0,0.11,2.0,2.0,4.0,0.57,22.0,1.0,0.0,57.0,1.0,7.0,1.0,51.55,33.0,56139.09,0.57,288.0,0.03,3118.84,1701.18,0.14,1.0,2.0,17.0,0.09,132.0,156.0,40.0,20.0,75.0,14.93,63.0,'N'
4.0,7.0,2.0,3.0,3.0,12.0,4.0,0.22,6.0,2.0,3.0,0.75,16.0,1.0,0.0,15.0,0.0,1.0,0.25,23.96,10.38,2583.65,0.08,55.0,0.1,143.54,248.8,0.25,3.0,6.0,14.0,0.15,27.0,28.0,13.0,10.0,27.0,28.57,18.0,'N'
3.0,9.0,0.0,0.0,4.0,14.0,5.0,0.28,6.0,2.33,1.0,0.2,16.0,1.0,0.0,18.0,0.0,5.0,1.0,17.99,13.0,3039.83,0.08,51.0,0.08,168.88,233.83,0.2,4.0,7.0,13.0,0.19,22.0,29.0,11.0,13.0,27.0,18.18,18.0,'N'
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.27,4.0,2.0,1.0,0.33,11.0,1.0,0.0,11.0,2.0,3.0,1.0,15.38,17.82,4881.96,0.09,59.0,0.06,271.22,273.99,0.33,2.0,4.0,10.0,0.21,28.0,31.0,11.0,14.0,14.0,0.0,11.0,'Y'
7.0,15.0,0.0,0.0,8.0,26.0,8.0,0.26,12.0,2.17,1.0,0.13,26.0,4.0,0.43,31.0,0.0,8.0,1.0,23.89,26.39,16634.07,0.21,121.0,0.04,924.12,630.34,0.5,7.0,13.0,20.0,0.17,50.0,71.0,18.0,19.0,48.0,20.51,31.0,'N'
3.0,3.0,0.0,0.0,4.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,5.0,1.0,0.0,6.0,0.0,2.0,1.0,13.71,9.43,1218.81,0.04,31.0,0.11,67.71,129.27,0.5,1.0,2.0,5.0,0.13,12.0,19.0,7.0,11.0,15.0,40.0,6.0,'N'
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,6.0,1.0,0.0,5.0,1.0,1.0,0.5,12.25,4.8,282.29,0.02,17.0,0.21,15.68,58.81,0.5,1.0,2.0,6.0,0.29,8.0,9.0,5.0,6.0,7.0,0.0,5.0,'N'
17.0,45.0,2.0,5.0,44.0,86.0,23.0,0.37,42.0,2.05,2.0,0.09,97.0,5.0,0.18,57.0,2.0,9.0,0.39,26.44,78.12,161381.25,0.69,374.0,0.01,8965.62,2065.81,0.22,22.0,43.0,76.0,0.18,186.0,188.0,25.0,21.0,125.0,46.23,62.0,'Y'
2.0,3.0,3.0,0.0,2.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,8.0,1.0,0.0,8.0,0.0,0.0,0.0,22.19,2.0,88.76,0.01,14.0,0.5,4.93,44.38,0.5,1.0,2.0,8.0,0.14,5.0,9.0,5.0,4.0,14.0,20.0,8.0,'N'
6.0,3.0,1.0,0.0,7.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,8.0,1.0,0.0,13.0,1.0,2.0,1.0,16.23,21.09,7220.51,0.11,72.0,0.05,401.14,342.35,0.5,1.0,2.0,8.0,0.07,29.0,43.0,11.0,16.0,28.0,35.0,13.0,'Y'
101.25182609335774,123.5007304373431,15.303910560195007,17.98263851105424,119.1447354103108,200.17945838820233,62.25036521867155,0.25571637267812314,77.67872795085924,2.5760782112039,8.946454658476538,0.17892909316953076,222.303910560195,35.89290931695308,0.8130391056019499,302.85818633906155,0.0,59.98263851105424,0.9641100124324192,86.40676651237929,156.4013827607332,956603.404087058,2.715904596314443,1211.6990111891773,0.01,53144.63785609949,8148.666522955319,0.8035745590171847,61.25036521867155,100.19681987714809,163.94645465847654,0.1494645465847654,461.50073043734307,750.1982807518343,75.28654907124925,30.732273292382693,467.5210136756612,37.482552548645955,284.8755478280073,'Y'
12.931019784180354,57.62060881299195,7.9310197841803545,14.827549460450886,23.931019784180354,79.58611870508213,31.781562649904455,0.2996550989209018,29.885032973633926,2.664596549760794,20.793059352541064,0.6550564178662588,104.42516486816962,19.839046163087495,0.6078156264990445,119.17223741016426,1.9885032973633923,26.781562649904455,0.8374707254199463,49.40112409473748,65.0930870593611,135181.90787210883,0.8489652967627053,407.90802637890715,0.02,7510.11535430764,2561.2982960704944,0.6280455605517767,24.8505428657241,39.793059352541064,74.64360221826516,0.19965509892090177,210.79305935254106,232.7010857314482,48.816052757814276,28.896529676270532,160.99978687061514,36.06767934653419,133.99978687061514,'Y'
9.093947246820678,23.0,2.0939472468206777,5.469736234103388,9.469736234103388,38.18789449364135,12.0,0.2712736696184813,16.187894493641355,2.3978499768959285,4.093947246820678,0.338455252213861,42.18789449364135,8.187894493641355,0.6578499768959287,41.8455252213861,3.281841740462033,5.469736234103388,0.4585183711964778,42.49614178667017,28.66645738158326,34778.938370807606,0.4075157797456542,219.41552060057185,0.04,1932.1594583195854,1216.9066522404248,0.6859710319595153,11.0,19.093947246820676,32.18789449364135,0.18281841740462032,71.03341971502745,150.44894031559932,26.563683480924066,21.187894493641355,69.12736696184814,25.917857289166975,47.31526145548949,'Y'
28.029826276585716,20.422291627030255,3.237048604505042,0.0,29.13343744054538,36.37048604505042,10.711145813515127,0.14029826276585716,16.94819441802017,2.146593402315353,3.0,0.31659340231535293,50.422291627030255,2.185243022525211,0.09956041389211771,117.27472185228237,0.23704860450504217,8.0,0.8426687488109077,47.15896349905753,55.97751942277654,140241.28681874633,0.8589638883604034,437.1114581351513,0.02,7791.176576272989,2572.920190162068,0.18533749762181517,9.711145813515127,18.18524302252521,41.711145813515124,0.08607534649555464,173.92621511262607,275.0376732477773,35.47409720901008,23.711145813515127,176.43798556941346,22.18874370600358,117.27472185228237,'Y'
5.387166825509213,8.387166825509212,0.6935834127546063,0.0,3.3871668255092127,14.774333651018425,4.693583412754606,0.33346791706377304,7.387166825509213,2.0,1.3467917063773032,0.27774333651018424,19.895459008414154,3.6935834127546063,0.9023504432727931,14.427541944641122,1.0,3.3871668255092127,0.6733958531886516,23.278047359220167,23.080750238263818,7669.756798334571,0.13733958531886517,86.36337607218718,0.05693583412754607,426.09898418959676,416.7473650270603,0.9511391896988358,3.6935834127546063,7.387166825509213,17.201875595659548,0.2104037511913191,40.85508388928224,45.50829218290494,14.774333651018425,14.693583412754606,25.201875595659548,17.657347468923614,14.427541944641122,'Y'
7.7280221633379265,20.82417730670341,2.7280221633379265,0.0,12.640110816689633,33.28022163337926,10.912088653351706,0.3500824379671719,13.456044326675853,2.4612088653351707,4.456044326675853,0.4091208865335171,37.82417730670341,4.640110816689633,0.32760997350206694,31.456044326675855,1.7280221633379265,8.640110816689633,0.7756044326675853,35.65368402800049,34.33173187186066,22805.975596869754,0.3009615514336549,160.65659841012402,0.03728022163337927,1266.9940975669365,897.8727298489972,0.39936820043503285,9.912088653351706,16.64011081668963,28.912088653351706,0.19912088653351706,75.28846543009647,85.36813298002755,28.73626596005512,20.728022163337926,53.82417730670341,28.43096290053376,31.456044326675855,'Y'
5.496228926274925,14.395474711529909,4.79849157050997,0.0,6.294720496784894,26.790949423059818,7.697737355764954,0.2259698314101994,13.395474711529909,2.0,6.697737355764954,1.0697737355764956,34.58944099356979,8.59698314101994,1.8992457852549849,39.58944099356979,0.8992457852549849,5.79849157050997,0.979849157050997,40.7682555454944,20.044171250946743,6829.6793632933495,0.10899245785254985,71.09321206729487,0.12596983141019938,379.42746672244925,339.3031925461108,1.4496228926274926,6.697737355764954,13.395474711529909,28.891703637804834,0.2599245785254985,28.697737355764954,42.39547471152991,22.395474711529907,15.79849157050997,31.79849157050997,31.47360248392447,39.58944099356979,'Y'
157.50553275688037,146.00221310275214,25.75102751199207,33.25150174829611,177.0056908356484,227.5026873390562,73.50110655137607,0.3200063231507205,82.50047423630403,2.785020550239841,9.750079039384005,0.15500158078768012,232.75102751199208,37.50015807876801,0.6575102751199207,255.00316157536022,0.0,75.2515017482961,1.0525086943322406,113.32014702897035,117.55506640879867,839560.7450043479,3.0775355677228027,1291.2578248990164,0.01,46642.26458379443,9229.766330102517,0.6600094847260806,72.50110655137607,112.25118559076009,162.75007903938402,0.13750079039384006,484.00221310275214,807.2556117962644,101.00252926028817,34.750395196920024,564.7595637654647,55.604282338109314,259.7516598270641,'Y'
84.24705425662464,132.45787906476974,14.81929302158991,37.42776123503472,143.5844620024543,262.5543441727193,66.72893953238487,0.19969882170264985,131.09646510794957,2.323675255755647,23.759057362119883,0.3963858604317983,282.88564029980444,43.849410851324926,0.6893976434052996,308.3374077458297,0.0,49.87952868105994,0.8578917519185489,158.48339272955943,124.77911459643826,1115404.7490117915,4.555364495804733,1829.1274634656597,0.01,61966.926695426824,13659.654796749202,0.6893976434052996,65.72893953238487,129.33740774582967,218.15670076741958,0.13939764340529973,789.5787906476974,1039.5486728179624,145.46399068351425,33.87952868105994,575.5966852399433,41.393889422797116,345.7651689808644,'Y'
8.600933471432347,27.80746777145878,3.6009334714323473,0.0,17.004667357161736,42.00933471432347,14.40373388572939,0.4461026818575582,15.201866942864696,2.810373388572939,6.201866942864695,0.44403733885729385,44.80746777145878,9.004667357161736,0.7204200621445563,33.2018669428647,0.6009334714323474,13.004667357161736,0.9501866942864694,48.415647352340926,27.625554155022467,23158.745243809954,0.36206534300026433,184.2252037286734,0.046009334714323474,1286.590956433656,1074.707102642765,0.7223453844299685,13.40373388572939,21.004667357161736,32.40373388572939,0.2340373388572939,93.6196029000793,90.60560082859408,39.21120165718817,19.60093347143235,60.80746777145878,34.846861015027756,33.2018669428647,'Y'
5.688091389598047,12.81348564933008,1.7813485649330079,0.0,7.032137084397071,22.064274168794142,6.90674282466504,0.2656269712986602,10.250788519464063,2.1328292560386113,2.5626971298660157,0.3690674282466504,27.408319863593164,1.0,0.0,26.064274168794142,4.562697129866016,4.562697129866016,1.289098969025213,22.926251823811565,41.133428530831296,22036.689467486893,0.23688091389598048,135.9710169934592,0.03,1224.2587717874142,708.9970968274677,0.4862697129866016,5.90674282466504,11.032137084397071,22.501577038928126,0.22344045694799025,59.56269712986602,76.40831986359316,18.250788519464063,18.906742824665038,40.78450264278926,18.03352487865382,26.064274168794142,'Y'
47.18010859443968,62.245776339679814,3.0778610212299884,2.2335830636899656,69.86866450951972,107.55722042459978,31.622888169839907,0.20401498382139793,46.311444084919955,2.319465255307497,3.0778610212299884,0.10077861021229989,129.33583063689966,21.16791531844983,0.6650374595534948,168.0196851866888,0.155722042459977,29.47935940336978,0.9397091208272942,64.4238223881448,65.56046710915244,264039.2019636827,1.3798310535871927,653.1660044985671,0.020778610212299885,14668.841349972965,4127.596454459784,0.6834802391288951,30.622888169839907,53.77861021229989,99.71294246705975,0.1154502714860992,263.60599352855917,389.56001097000785,54.10224757320969,26.389305106149944,288.8348752269583,31.66020413543382,169.78610212299884,'Y'
38.5782051741985,68.19601656729013,9.592078756221376,7.920787562213752,69.28910258709925,119.28708805992378,34.80196890553438,0.18960393781106877,53.31483522396951,2.1961781139309164,12.960393781106877,0.6006533885576337,158.97225283595427,23.06533885576338,0.6477623626866412,171.95837925393138,1.5920787562213752,29.946520199084006,0.7927522900507638,86.98639476528936,101.1426044299023,480281.4571920599,2.13893040398168,948.4810901000384,0.01,26682.303630582486,6412.163187693821,0.6618415751244275,32.98612641797713,59.64354402996189,126.17028393041988,0.113683150248855,407.53859895530536,540.942491144733,79.13067771152676,28.776236268664125,289.7464745774429,35.99910714926336,179.87916681614513,'Y'
111.60945968973203,22.10438557841978,9.744110165262795,32.10438557841978,88.37712919394365,36.59260590894537,11.55219278920989,0.24848495743682575,15.48822033052559,2.3556904656999653,3.8720550826313973,0.46552192789209895,40.84849574368258,7.55219278920989,0.5990576264420472,42.936027541315696,2.808082623947096,4.8080826239470955,0.418720550826314,50.7104403555496,34.65889088634181,58361.63917300684,0.5742424787184128,317.60945968973203,0.03936027541315699,3242.3180030672306,1731.6425249184115,0.6399329444183783,10.55219278920989,18.296302954472687,31.296302954472687,0.17040413119735479,135.82493640473376,181.78452328499827,29.872055082631398,20.744110165262796,275.15494692077976,96.52157104169929,75.04041311973548,'Y'
13.049699534663285,58.27334744064807,8.049699534663285,15.124248836658213,12.049699534663285,80.29819720797971,32.15738185976707,0.2402484976733164,30.082832557772143,2.6738931302152906,21.149098603989856,0.6635617999842022,105.41416278886071,20.115965580881,0.6115738185976707,120.59639441595942,0.008283255777214227,27.15738185976707,0.8418223162709871,49.605648864736395,51.84541498114956,132811.4854713281,0.8507454930199493,408.0662660462177,0.02,7378.410919341743,2566.7035653062394,0.6314081534821264,25.107682325103784,40.149098603989856,75.25678092909364,0.20024849767331643,175.14909860398987,233.21536465020756,49.132532092435426,29.074549301994928,162.72064325261763,18.443720976417207,135.72064325261763,'Y'
67.82234437022919,121.46212724577458,8.636512298936756,18.365122989367567,83.9111721851146,213.2861069043081,60.912807473418916,0.24182561494683782,90.91444276172324,2.436397828755454,18.18256149468378,0.43820709081924863,215.37166414258485,40.82070908192486,0.6790953689681027,256.5574962138773,0.6365122989367566,63.36839356597621,1.2209700425640702,135.71966386838906,81.19037680179949,502249.98877485184,2.8073678713195243,1175.1231688692762,0.01,27902.776446922548,8427.7632601031,0.6827302459787352,61.18583207129243,106.64305345215405,156.45885666916595,0.15546049195747028,442.004905864913,733.1182630043633,114.64141816384972,31.90953689681027,428.6561357585886,32.27239796585335,274.92261920324484,'Y'
95.22866939792569,72.17337905236532,6.763822586390091,3.6273037643983486,100.05529034556037,127.83754304713725,36.273037643983486,0.2901843011518679,54.78225270157688,2.3854607528796694,9.254607528796697,0.4142798658116202,121.40955646597523,29.273037643983486,0.8415494893717853,122.88191129319505,0.6273037643983486,40.291467759170274,1.2334675810473064,51.17559066618773,118.77120837786156,453657.7308562157,1.6034675810473065,766.3317420733622,0.01,25203.209830275126,4799.808572497102,0.8452764517278019,36.52764517278018,63.91877152356862,99.68259410995871,0.12254607528796697,344.02184419900516,422.30989787435703,49.682594109958714,27.0,320.02935221468937,47.391897696234096,125.2546075287967,'Y'
11.689741565762404,14.689741565762404,3.844870782881202,0.0,9.689741565762404,27.379483131524808,7.844870782881202,0.329224353914406,13.689741565762404,2.0,2.922435391440601,0.40379483131524807,46.681401654490216,2.844870782881202,0.6180317122652026,25.457047740084207,1.0,9.689741565762404,1.4612176957203005,50.75727322672408,20.534612348643606,7983.924392699341,0.21612176957203005,128.9057555688962,0.08844870782881203,443.54135978324746,665.8093623250157,0.7050125270355485,6.844870782881202,13.689741565762404,40.836530871609014,0.19767306174321803,62.91409548016841,65.99166008872781,27.379483131524808,13.844870782881202,48.836530871609014,32.956847650888236,25.457047740084207,'Y'
19.838629663017848,55.54348160549486,2.4055185232882637,7.027592616441319,50.89381489590048,107.08696321098972,28.27174080274743,0.4794900012878312,52.54348160549486,2.0824414818630608,2.4055185232882637,0.17515888989053538,116.46488911783666,6.622074093153055,0.25299333419188746,76.0593705945484,2.8110370465765273,9.405518523288263,0.5562625945481882,34.22190046190178,87.41448455376701,170438.99689505654,0.7508277784932396,396.7090373041428,0.014055185232882638,9468.827935548408,2249.558553272378,0.2686622227945916,27.27174080274743,53.54348160549486,90.19314831508923,0.22866222279459164,193.29933341918874,218.00837072333152,29.055185232882636,21.811037046576526,137.97659274522445,56.619384566645316,79.03177797810707,'Y'
6.45401582851809,3.90803165703618,1.2270079142590449,0.0,8.135039571295225,5.81606331407236,2.4540158285180897,0.19086142456662808,2.90803165703618,2.0,1.0,0.5567519785647612,9.36204748555427,1.45401582851809,0.15209530255356016,13.227007914259046,1.0,2.0,1.1135039571295224,16.457007914259044,21.110430712283314,7306.795708209863,0.11227007914259045,73.13503957129522,0.05,405.934407149151,346.7948149611921,0.5567519785647612,1.45401582851809,2.90803165703618,8.90803165703618,0.09951102885367585,30.589055399813315,43.45401582851809,11.227007914259046,16.45401582851809,29.81606331407236,39.701333904304825,13.227007914259046,'Y'
